sample interval	    ECG	     BP	(C3-O1)	(nasal)
          10377	  0.324	117.511	  0.017	 -0.259
          10378	  0.308	120.489	  0.012	 -0.261
          10379	  0.328	123.170	  0.008	 -0.262
          10380	  0.330	125.404	  0.011	 -0.263
          10381	  0.320	127.042	  0.012	 -0.263
          10382	  0.318	129.425	  0.015	 -0.264
          10383	  0.300	130.915	  0.016	 -0.264
          10384	  0.282	132.702	  0.015	 -0.268
          10385	  0.254	133.596	  0.012	 -0.268
          10386	  0.208	134.340	  0.003	 -0.269
          10387	  0.176	134.340	  0.001	 -0.268
          10388	  0.144	134.787	 -0.005	 -0.268
          10389	  0.096	134.787	 -0.010	 -0.272
          10390	  0.040	134.787	 -0.008	 -0.274
          10391	  0.004	134.340	 -0.005	 -0.275
          10392	 -0.034	133.596	 -0.002	 -0.274
          10393	 -0.074	133.149	 -0.010	 -0.275
          10394	 -0.088	131.808	 -0.000	 -0.277
          10395	 -0.130	131.213	 -0.004	 -0.277
          10396	 -0.168	130.170	  0.004	 -0.280
          10397	 -0.192	129.128	  0.003	 -0.282
          10398	 -0.196	127.638	  0.003	 -0.282
          10399	 -0.216	126.447	  0.003	 -0.282
          10400	 -0.214	125.106	  0.005	 -0.283
          10401	 -0.192	123.766	  0.004	 -0.284
          10402	 -0.208	122.277	  0.013	 -0.285
          10403	 -0.204	121.383	  0.014	 -0.285
          10404	 -0.214	120.340	  0.011	 -0.285
          10405	 -0.204	118.702	  0.011	 -0.290
          10406	 -0.202	118.106	  0.009	 -0.291
          10407	 -0.206	116.617	  0.004	 -0.292
          10408	 -0.180	115.872	  0.006	 -0.291
          10409	 -0.186	114.383	 -0.002	 -0.294
          10410	 -0.200	113.042	  0.002	 -0.293
          10411	 -0.188	112.149	 -0.000	 -0.294
          10412	 -0.176	111.255	 -0.001	 -0.297
          10413	 -0.180	109.915	 -0.004	 -0.294
          10414	 -0.194	108.872	 -0.010	 -0.298
          10415	 -0.136	107.830	 -0.012	 -0.295
          10416	 -0.188	107.383	 -0.012	 -0.297
          10417	 -0.162	105.596	 -0.005	 -0.297
          10418	 -0.160	104.851	 -0.007	 -0.302
          10419	 -0.152	103.362	 -0.001	 -0.304
          10420	 -0.164	103.064	 -0.002	 -0.305
          10421	 -0.154	101.425	 -0.002	 -0.305
          10422	 -0.144	100.532	 -0.001	 -0.304
          10423	 -0.154	 99.638	 -0.006	 -0.301
          10424	 -0.150	 99.042	 -0.004	 -0.305
          10425	 -0.136	 98.447	 -0.005	 -0.308
          10426	 -0.146	 97.702	 -0.005	 -0.311
          10427	 -0.160	 96.808	 -0.004	 -0.308
          10428	 -0.168	 96.064	 -0.003	 -0.307
          10429	 -0.138	 95.468	 -0.003	 -0.306
          10430	 -0.160	 94.574	 -0.002	 -0.311
          10431	 -0.140	 94.277	 -0.001	 -0.314
          10432	 -0.154	 93.830	 -0.006	 -0.314
          10433	 -0.142	 93.234	 -0.011	 -0.313
          10434	 -0.144	 92.936	 -0.017	 -0.313
          10435	 -0.122	 92.489	 -0.019	 -0.315
          10436	 -0.144	 92.042	 -0.022	 -0.316
          10437	 -0.152	 91.596	 -0.022	 -0.313
          10438	 -0.142	 91.298	 -0.021	 -0.312
          10439	 -0.128	 90.851	 -0.025	 -0.315
          10440	 -0.134	 91.000	 -0.018	 -0.317
          10441	 -0.144	 90.851	 -0.013	 -0.318
          10442	 -0.136	 90.702	 -0.008	 -0.314
          10443	 -0.138	 90.255	 -0.009	 -0.318
          10444	 -0.144	 90.106	 -0.004	 -0.320
          10445	 -0.128	 90.404	 -0.003	 -0.321
          10446	 -0.112	 90.255	  0.001	 -0.317
          10447	 -0.108	 90.702	  0.004	 -0.323
          10448	 -0.072	 90.106	  0.009	 -0.323
          10449	 -0.090	 90.106	  0.005	 -0.321
          10450	 -0.066	 90.404	  0.005	 -0.324
          10451	 -0.078	 90.702	  0.002	 -0.323
          10452	 -0.060	 90.553	  0.000	 -0.325
          10453	 -0.068	 90.851	 -0.005	 -0.329
          10454	 -0.040	 91.000	 -0.006	 -0.326
          10455	 -0.026	 91.149	 -0.007	 -0.331
          10456	  0.020	 90.851	 -0.014	 -0.328
          10457	  0.050	 91.298	 -0.016	 -0.329
          10458	  0.094	 91.000	 -0.020	 -0.331
          10459	  0.096	 91.000	 -0.025	 -0.329
          10460	  0.096	 91.149	 -0.027	 -0.331
          10461	  0.098	 91.298	 -0.026	 -0.334
          10462	  0.102	 91.298	 -0.025	 -0.332
          10463	  0.066	 91.298	 -0.023	 -0.333
          10464	  0.024	 91.149	 -0.029	 -0.334
          10465	 -0.048	 91.298	 -0.020	 -0.331
          10466	 -0.080	 91.000	 -0.015	 -0.334
          10467	 -0.112	 90.702	 -0.011	 -0.333
          10468	 -0.112	 90.702	 -0.012	 -0.335
          10469	 -0.098	 90.106	 -0.010	 -0.335
          10470	 -0.136	 90.255	 -0.015	 -0.332
          10471	 -0.152	 89.808	 -0.016	 -0.332
          10472	 -0.158	 90.106	 -0.018	 -0.335
          10473	 -0.136	 89.511	 -0.015	 -0.335
          10474	 -0.180	 89.808	 -0.025	 -0.335
          10475	 -0.164	 89.511	 -0.031	 -0.336
          10476	 -0.168	 88.915	 -0.019	 -0.336
          10477	 -0.170	 89.064	 -0.022	 -0.335
          10478	 -0.164	 88.766	 -0.018	 -0.339
          10479	 -0.160	 88.617	 -0.025	 -0.340
          10480	 -0.172	 88.617	 -0.039	 -0.337
          10481	 -0.160	 88.021	 -0.041	 -0.336
          10482	 -0.174	 87.723	 -0.030	 -0.340
          10483	 -0.160	 87.277	 -0.039	 -0.334
          10484	 -0.156	 86.979	 -0.018	 -0.335
          10485	 -0.138	 86.979	 -0.024	 -0.336
          10486	 -0.166	 86.532	 -0.022	 -0.336
          10487	 -0.142	 86.234	 -0.022	 -0.334
          10488	 -0.148	 85.936	 -0.013	 -0.336
          10489	 -0.148	 85.936	 -0.014	 -0.336
          10490	 -0.144	 85.638	 -0.013	 -0.334
          10491	 -0.144	 85.340	 -0.009	 -0.337
          10492	 -0.144	 85.042	 -0.015	 -0.337
          10493	 -0.166	 85.340	 -0.016	 -0.336
          10494	 -0.136	 85.042	 -0.030	 -0.339
          10495	 -0.128	 84.745	 -0.037	 -0.340
          10496	  0.022	 84.447	 -0.011	 -0.338
          10497	  0.198	 84.298	 -0.020	 -0.335
          10498	  0.486	 84.149	  0.003	 -0.334
          10499	  0.824	 84.000	 -0.000	 -0.337
          10500	  1.154	 83.553	 -0.014	 -0.336
          10501	  1.410	 83.553	 -0.021	 -0.338
          10502	  1.384	 83.106	 -0.013	 -0.334
          10503	  1.040	 83.106	 -0.022	 -0.336
          10504	  0.584	 83.255	 -0.023	 -0.337
          10505	  0.032	 82.957	 -0.020	 -0.337
          10506	 -0.352	 83.106	 -0.026	 -0.337
          10507	 -0.612	 82.808	 -0.035	 -0.336
          10508	 -0.642	 82.511	 -0.019	 -0.337
          10509	 -0.592	 82.362	 -0.018	 -0.337
          10510	 -0.540	 82.511	 -0.008	 -0.334
          10511	 -0.392	 81.766	  0.011	 -0.335
          10512	 -0.312	 81.915	 -0.008	 -0.334
          10513	 -0.222	 81.915	 -0.006	 -0.333
          10514	 -0.194	 81.915	 -0.010	 -0.333
          10515	 -0.136	 81.915	 -0.008	 -0.335
          10516	 -0.152	 82.213	  0.002	 -0.335
          10517	 -0.140	 81.766	  0.007	 -0.331
          10518	 -0.138	 81.766	 -0.007	 -0.331
          10519	 -0.114	 81.170	 -0.005	 -0.332
          10520	 -0.106	 81.319	 -0.023	 -0.331
          10521	 -0.080	 81.021	 -0.018	 -0.329
          10522	 -0.082	 80.872	 -0.003	 -0.326
          10523	 -0.064	 80.574	 -0.016	 -0.326
          10524	 -0.056	 80.574	  0.000	 -0.328
          10525	 -0.054	 80.128	 -0.028	 -0.321
          10526	 -0.030	 79.979	 -0.020	 -0.327
          10527	 -0.032	 79.830	 -0.016	 -0.323
          10528	 -0.034	 80.128	 -0.018	 -0.326
          10529	 -0.046	 79.532	 -0.004	 -0.323
          10530	 -0.008	 79.383	 -0.003	 -0.325
          10531	 -0.022	 79.085	 -0.011	 -0.321
          10532	 -0.000	 79.085	 -0.046	 -0.323
          10533	  0.008	 78.936	 -0.023	 -0.321
          10534	  0.018	 78.787	 -0.012	 -0.321
          10535	  0.024	 78.191	 -0.024	 -0.317
          10536	  0.038	 78.489	  0.011	 -0.323
          10537	  0.050	 78.936	  0.007	 -0.324
          10538	  0.070	 79.234	  0.009	 -0.323
          10539	  0.066	 79.979	 -0.018	 -0.323
          10540	  0.088	 81.319	 -0.002	 -0.321
          10541	  0.080	 82.957	  0.008	 -0.325
          10542	  0.124	 84.894	 -0.019	 -0.322
          10543	  0.092	 87.277	  0.005	 -0.321
          10544	  0.160	 89.362	 -0.024	 -0.321
          10545	  0.144	 91.894	 -0.008	 -0.322
          10546	  0.184	 93.681	 -0.021	 -0.318
          10547	  0.192	 96.064	 -0.006	 -0.318
          10548	  0.222	 98.596	  0.002	 -0.319
          10549	  0.240	101.425	 -0.011	 -0.318
          10550	  0.272	104.255	 -0.010	 -0.316
          10551	  0.288	107.085	 -0.022	 -0.317
          10552	  0.308	109.766	 -0.009	 -0.314
          10553	  0.312	113.489	 -0.016	 -0.314
          10554	  0.346	115.872	 -0.011	 -0.311
          10555	  0.358	118.404	 -0.013	 -0.308
          10556	  0.356	121.234	 -0.001	 -0.306
          10557	  0.324	123.766	  0.004	 -0.305
          10558	  0.348	126.149	 -0.009	 -0.304
          10559	  0.328	127.787	  0.010	 -0.303
          10560	  0.328	130.170	  0.005	 -0.303
          10561	  0.306	132.106	  0.008	 -0.303
          10562	  0.300	133.149	  0.003	 -0.300
          10563	  0.252	134.191	  0.001	 -0.298
          10564	  0.204	134.936	 -0.008	 -0.295
          10565	  0.200	135.383	 -0.001	 -0.295
          10566	  0.146	135.681	 -0.012	 -0.297
          10567	  0.112	135.383	 -0.021	 -0.293
          10568	  0.020	135.234	  0.000	 -0.294
          10569	  0.036	134.340	 -0.015	 -0.291
          10570	 -0.040	134.042	 -0.000	 -0.293
          10571	 -0.084	133.000	  0.013	 -0.290
          10572	 -0.114	131.362	 -0.004	 -0.287
          10573	 -0.142	131.064	 -0.009	 -0.284
          10574	 -0.154	130.170	  0.005	 -0.282
          10575	 -0.184	128.383	 -0.007	 -0.280
          10576	 -0.144	127.191	 -0.013	 -0.279
          10577	 -0.218	126.000	 -0.013	 -0.277
          10578	 -0.194	125.106	 -0.001	 -0.277
          10579	 -0.198	123.170	  0.002	 -0.274
          10580	 -0.208	121.979	  0.018	 -0.274
          10581	 -0.192	120.787	  0.018	 -0.274
          10582	 -0.204	119.149	  0.009	 -0.274
          10583	 -0.162	118.106	  0.010	 -0.271
          10584	 -0.184	117.362	  0.002	 -0.269
          10585	 -0.182	115.872	  0.015	 -0.268
          10586	 -0.180	114.979	  0.029	 -0.267
          10587	 -0.198	113.936	  0.021	 -0.268
          10588	 -0.174	113.340	 -0.012	 -0.266
          10589	 -0.184	111.702	 -0.008	 -0.263
          10590	 -0.154	110.957	 -0.008	 -0.262
          10591	 -0.164	110.362	 -0.006	 -0.262
          10592	 -0.136	108.872	  0.020	 -0.259
          10593	 -0.158	107.979	  0.013	 -0.259
          10594	 -0.166	106.787	 -0.024	 -0.259
          10595	 -0.160	106.042	  0.007	 -0.254
          10596	 -0.180	104.851	 -0.001	 -0.255
          10597	 -0.150	103.808	  0.001	 -0.256
          10598	 -0.156	102.766	  0.013	 -0.252
          10599	 -0.144	102.021	  0.009	 -0.256
          10600	 -0.144	101.128	 -0.006	 -0.253
          10601	 -0.132	100.085	  0.003	 -0.256
          10602	 -0.182	 99.340	  0.011	 -0.251
          10603	 -0.168	 98.447	  0.004	 -0.253
          10604	 -0.164	 97.404	  0.003	 -0.245
          10605	 -0.166	 96.808	  0.006	 -0.246
          10606	 -0.122	 95.915	  0.004	 -0.242
          10607	 -0.164	 95.170	  0.001	 -0.246
          10608	 -0.130	 94.723	  0.010	 -0.242
          10609	 -0.166	 94.128	  0.012	 -0.242
          10610	 -0.170	 93.383	 -0.005	 -0.242
          10611	 -0.144	 93.085	 -0.004	 -0.241
          10612	 -0.168	 92.787	  0.016	 -0.241
          10613	 -0.130	 91.745	 -0.003	 -0.236
          10614	 -0.160	 91.298	  0.030	 -0.234
          10615	 -0.128	 91.149	  0.022	 -0.235
          10616	 -0.162	 91.000	  0.018	 -0.232
          10617	 -0.136	 90.702	 -0.002	 -0.233
          10618	 -0.154	 90.702	 -0.007	 -0.230
          10619	 -0.122	 90.553	  0.005	 -0.228
          10620	 -0.164	 90.255	  0.011	 -0.224
          10621	 -0.112	 90.106	 -0.003	 -0.218
          10622	 -0.152	 90.106	  0.025	 -0.217
          10623	 -0.130	 89.808	  0.015	 -0.212
          10624	 -0.126	 90.106	  0.011	 -0.210
          10625	 -0.118	 90.106	  0.013	 -0.202
          10626	 -0.116	 89.957	  0.016	 -0.202
          10627	 -0.112	 90.106	  0.011	 -0.197
          10628	 -0.112	 90.553	  0.011	 -0.195
          10629	 -0.076	 90.404	  0.009	 -0.188
          10630	 -0.058	 90.553	  0.002	 -0.182
          10631	 -0.072	 90.106	  0.003	 -0.179
          10632	 -0.060	 90.553	  0.001	 -0.168
          10633	 -0.066	 90.106	  0.007	 -0.163
          10634	 -0.034	 90.255	  0.006	 -0.162
          10635	 -0.008	 89.957	  0.030	 -0.153
          10636	  0.032	 90.255	  0.037	 -0.145
          10637	  0.072	 90.404	  0.013	 -0.142
          10638	  0.100	 89.957	  0.010	 -0.140
          10639	  0.072	 90.106	  0.010	 -0.135
          10640	  0.126	 90.106	 -0.003	 -0.129
          10641	  0.096	 90.553	  0.004	 -0.122
          10642	  0.112	 89.808	  0.010	 -0.117
          10643	  0.090	 90.106	  0.005	 -0.112
          10644	  0.048	 89.511	  0.011	 -0.107
          10645	 -0.030	 89.957	  0.006	 -0.103
          10646	 -0.008	 89.362	 -0.009	 -0.098
          10647	 -0.138	 89.511	  0.017	 -0.091
          10648	 -0.108	 89.213	  0.007	 -0.089
          10649	 -0.160	 89.362	  0.021	 -0.084
          10650	 -0.128	 88.915	  0.021	 -0.079
          10651	 -0.150	 88.766	  0.007	 -0.074
          10652	 -0.138	 88.319	  0.006	 -0.071
          10653	 -0.172	 88.617	  0.008	 -0.068
          10654	 -0.152	 88.319	  0.013	 -0.066
          10655	 -0.148	 88.319	  0.001	 -0.063
          10656	 -0.178	 87.872	  0.008	 -0.059
          10657	 -0.168	 87.723	 -0.008	 -0.054
          10658	 -0.160	 87.574	 -0.000	 -0.050
          10659	 -0.144	 87.277	 -0.020	 -0.046
          10660	 -0.172	 87.128	 -0.005	 -0.043
          10661	 -0.168	 86.532	  0.034	 -0.038
          10662	 -0.186	 86.234	  0.026	 -0.032
          10663	 -0.168	 85.936	  0.035	 -0.030
          10664	 -0.152	 85.638	  0.035	 -0.029
          10665	 -0.122	 85.340	  0.012	 -0.029
          10666	 -0.144	 85.340	  0.008	 -0.023
          10667	 -0.136	 85.042	  0.020	 -0.020
          10668	 -0.148	 84.596	  0.012	 -0.017
          10669	 -0.140	 84.447	  0.009	 -0.017
          10670	 -0.120	 84.298	  0.015	 -0.012
          10671	 -0.132	 83.702	  0.009	 -0.008
          10672	 -0.158	 83.702	  0.017	 -0.006
          10673	 -0.152	 83.106	  0.018	 -0.004
          10674	 -0.158	 83.255	  0.010	 -0.000
          10675	 -0.126	 82.957	  0.005	 -0.000
          10676	 -0.006	 82.511	  0.005	  0.001
          10677	  0.190	 82.362	  0.005	  0.004
          10678	  0.448	 82.957	 -0.007	  0.003
          10679	  0.868	 82.660	  0.023	  0.006
          10680	  1.168	 82.362	  0.020	  0.009
          10681	  1.456	 82.213	  0.024	  0.010
          10682	  1.430	 82.362	  0.030	  0.009
          10683	  1.122	 82.213	  0.021	  0.012
          10684	  0.620	 81.915	  0.014	  0.012
          10685	  0.042	 81.766	  0.013	  0.016
          10686	 -0.374	 81.468	  0.014	  0.018
          10687	 -0.640	 81.617	  0.008	  0.019
          10688	 -0.702	 81.766	  0.015	  0.021
          10689	 -0.654	 80.872	  0.010	  0.024
          10690	 -0.582	 80.872	  0.006	  0.025
          10691	 -0.412	 80.723	 -0.003	  0.030
          10692	 -0.308	 80.574	 -0.002	  0.032
          10693	 -0.228	 80.574	  0.016	  0.031
          10694	 -0.184	 80.128	  0.003	  0.036
          10695	 -0.136	 79.979	  0.024	  0.035
          10696	 -0.142	 79.681	  0.007	  0.040
          10697	 -0.158	 79.383	  0.002	  0.041
          10698	 -0.112	 79.383	  0.014	  0.044
          10699	 -0.136	 79.681	  0.010	  0.045
          10700	 -0.098	 79.383	  0.024	  0.046
          10701	 -0.088	 79.234	  0.041	  0.049
          10702	 -0.066	 79.085	  0.024	  0.051
          10703	 -0.070	 79.085	  0.010	  0.055
          10704	 -0.044	 78.638	 -0.041	  0.055
          10705	 -0.018	 78.787	  0.024	  0.059
          10706	 -0.060	 78.340	 -0.003	  0.061
          10707	 -0.040	 78.340	  0.032	  0.063
          10708	 -0.048	 78.191	  0.042	  0.063
          10709	 -0.000	 78.191	  0.029	  0.064
          10710	 -0.012	 77.745	  0.010	  0.066
          10711	  0.014	 77.894	  0.005	  0.066
          10712	 -0.008	 77.745	  0.007	  0.069
          10713	 -0.000	 77.298	  0.011	  0.071
          10714	  0.018	 77.298	  0.006	  0.073
          10715	  0.042	 77.596	  0.008	  0.073
          10716	 -0.008	 77.596	  0.002	  0.072
          10717	  0.062	 77.596	 -0.006	  0.075
          10718	  0.048	 77.894	  0.001	  0.074
          10719	  0.046	 78.191	  0.019	  0.078
          10720	  0.078	 79.234	  0.005	  0.078
          10721	  0.096	 79.979	  0.020	  0.079
          10722	  0.112	 82.064	  0.016	  0.081
          10723	  0.120	 83.702	 -0.004	  0.084
          10724	  0.132	 86.085	  0.003	  0.085
          10725	  0.160	 87.872	  0.002	  0.086
          10726	  0.202	 90.106	  0.013	  0.086
          10727	  0.200	 91.894	  0.017	  0.089
          10728	  0.218	 94.723	  0.019	  0.087
          10729	  0.238	 96.660	 -0.004	  0.090
          10730	  0.264	 99.489	  0.010	  0.089
          10731	  0.302	101.723	  0.014	  0.091
          10732	  0.276	104.702	  0.021	  0.094
          10733	  0.328	107.681	  0.021	  0.095
          10734	  0.320	110.362	  0.024	  0.095
          10735	  0.320	112.894	  0.011	  0.098
          10736	  0.326	115.723	  0.013	  0.095
          10737	  0.340	118.553	  0.007	  0.099
          10738	  0.328	120.638	  0.002	  0.098
          10739	  0.330	122.872	  0.007	  0.101
          10740	  0.348	124.659	  0.022	  0.102
          10741	  0.298	126.596	  0.006	  0.102
          10742	  0.288	128.085	  0.020	  0.101
          10743	  0.258	129.425	  0.023	  0.101
          10744	  0.216	130.021	  0.011	  0.104
          10745	  0.192	130.617	  0.003	  0.104
          10746	  0.160	130.766	 -0.004	  0.107
          10747	  0.126	131.213	  0.003	  0.107
          10748	  0.032	130.766	 -0.002	  0.109
          10749	  0.020	131.064	  0.018	  0.107
          10750	 -0.022	130.021	  0.010	  0.110
          10751	 -0.064	129.425	  0.024	  0.107
          10752	 -0.076	128.830	  0.001	  0.110
          10753	 -0.122	127.936	  0.006	  0.110
          10754	 -0.154	127.042	  0.012	  0.111
          10755	 -0.154	126.447	  0.005	  0.109
          10756	 -0.184	124.957	  0.021	  0.111
          10757	 -0.182	124.064	  0.017	  0.110
          10758	 -0.184	122.723	  0.021	  0.115
          10759	 -0.216	121.383	  0.012	  0.114
          10760	 -0.196	119.894	  0.017	  0.111
          10761	 -0.172	118.702	  0.017	  0.112
          10762	 -0.198	117.511	 -0.001	  0.113
          10763	 -0.180	116.319	  0.008	  0.113
          10764	 -0.190	115.277	  0.011	  0.116
          10765	 -0.184	114.234	 -0.006	  0.116
          10766	 -0.184	112.894	  0.010	  0.115
          10767	 -0.196	111.553	 -0.005	  0.114
          10768	 -0.176	110.660	 -0.002	  0.115
          10769	 -0.178	109.021	  0.016	  0.117
          10770	 -0.170	108.277	 -0.007	  0.119
          10771	 -0.184	107.085	  0.010	  0.120
          10772	 -0.146	106.042	  0.013	  0.118
          10773	 -0.184	104.851	  0.002	  0.118
          10774	 -0.180	103.808	  0.033	  0.117
          10775	 -0.152	102.766	 -0.005	  0.120
          10776	 -0.172	101.574	  0.027	  0.119
          10777	 -0.160	100.830	 -0.016	  0.120
          10778	 -0.166	 99.787	  0.029	  0.117
          10779	 -0.154	 98.745	  0.013	  0.117
          10780	 -0.134	 97.702	  0.032	  0.118
          10781	 -0.138	 96.660	  0.036	  0.118
          10782	 -0.128	 96.213	  0.014	  0.118
          10783	 -0.148	 95.319	  0.014	  0.118
          10784	 -0.148	 94.425	  0.012	  0.117
          10785	 -0.132	 93.830	  0.007	  0.120
          10786	 -0.158	 93.085	  0.010	  0.121
          10787	 -0.130	 92.489	 -0.004	  0.124
          10788	 -0.104	 91.596	  0.003	  0.122
          10789	 -0.144	 91.000	  0.006	  0.120
          10790	 -0.140	 90.851	 -0.020	  0.120
          10791	 -0.136	 90.255	 -0.015	  0.121
          10792	 -0.144	 89.511	  0.014	  0.123
          10793	 -0.132	 89.660	 -0.008	  0.122
          10794	 -0.146	 89.064	  0.022	  0.120
          10795	 -0.136	 89.362	  0.017	  0.120
          10796	 -0.128	 88.468	  0.013	  0.123
          10797	 -0.128	 88.468	  0.006	  0.122
          10798	 -0.146	 88.468	  0.019	  0.122
          10799	 -0.136	 88.319	  0.012	  0.121
          10800	 -0.130	 88.021	  0.004	  0.122
          10801	 -0.116	 88.021	  0.004	  0.125
          10802	 -0.146	 87.872	 -0.019	  0.125
          10803	 -0.124	 88.170	 -0.005	  0.121
          10804	 -0.140	 88.021	  0.012	  0.124
          10805	 -0.120	 88.319	  0.014	  0.122
          10806	 -0.104	 88.319	  0.036	  0.124
          10807	 -0.066	 88.319	  0.030	  0.124
          10808	 -0.072	 88.319	  0.014	  0.121
          10809	 -0.072	 88.617	  0.015	  0.122
          10810	 -0.088	 88.319	 -0.004	  0.124
          10811	 -0.040	 88.468	  0.015	  0.121
          10812	 -0.048	 88.468	  0.014	  0.122
          10813	 -0.008	 88.468	 -0.006	  0.122
          10814	  0.050	 88.915	  0.021	  0.121
          10815	  0.064	 88.617	  0.026	  0.120
          10816	  0.102	 88.617	  0.031	  0.122
          10817	  0.104	 88.766	  0.022	  0.121
          10818	  0.070	 88.915	  0.021	  0.123
          10819	  0.088	 89.064	  0.006	  0.120
          10820	  0.074	 89.064	  0.011	  0.121
          10821	  0.038	 88.766	  0.013	  0.121
          10822	 -0.000	 88.915	  0.004	  0.122
          10823	 -0.048	 88.319	  0.014	  0.120
          10824	 -0.098	 88.617	  0.005	  0.120
          10825	 -0.114	 88.319	 -0.002	  0.121
          10826	 -0.126	 87.872	  0.008	  0.120
          10827	 -0.128	 88.021	  0.014	  0.120
          10828	 -0.128	 87.723	  0.015	  0.119
          10829	 -0.146	 87.425	  0.013	  0.120
          10830	 -0.136	 87.425	  0.005	  0.118
          10831	 -0.172	 87.425	  0.023	  0.118
          10832	 -0.150	 87.128	  0.006	  0.116
          10833	 -0.192	 86.979	  0.033	  0.117
          10834	 -0.160	 86.979	  0.031	  0.118
          10835	 -0.168	 86.532	  0.013	  0.119
          10836	 -0.150	 85.787	  0.002	  0.120
          10837	 -0.160	 85.638	  0.034	  0.118
          10838	 -0.152	 85.340	  0.005	  0.119
          10839	 -0.172	 85.340	  0.030	  0.118
          10840	 -0.168	 85.340	  0.034	  0.116
          10841	 -0.134	 85.191	  0.027	  0.118
          10842	 -0.164	 84.745	  0.018	  0.115
          10843	 -0.140	 84.596	  0.012	  0.115
          10844	 -0.162	 84.298	  0.017	  0.115
          10845	 -0.158	 84.149	  0.006	  0.115
          10846	 -0.162	 84.000	  0.015	  0.115
          10847	 -0.154	 84.149	  0.005	  0.112
          10848	 -0.152	 83.702	 -0.012	  0.113
          10849	 -0.160	 83.702	  0.006	  0.112
          10850	 -0.176	 83.255	 -0.019	  0.115
          10851	 -0.170	 82.957	  0.026	  0.112
          10852	 -0.144	 82.957	  0.012	  0.112
          10853	 -0.086	 82.957	  0.018	  0.110
          10854	  0.060	 82.957	  0.003	  0.110
          10855	  0.274	 82.660	  0.036	  0.110
          10856	  0.578	 82.362	  0.013	  0.110
          10857	  0.936	 82.362	  0.038	  0.110
          10858	  1.272	 82.064	  0.041	  0.108
          10859	  1.420	 81.766	  0.034	  0.107
          10860	  1.286	 81.766	  0.019	  0.110
          10861	  0.904	 81.617	  0.000	  0.105
          10862	  0.350	 81.319	  0.025	  0.106
          10863	 -0.176	 81.319	  0.017	  0.104
          10864	 -0.532	 81.319	  0.031	  0.107
          10865	 -0.664	 81.170	  0.030	  0.104
          10866	 -0.666	 81.170	  0.008	  0.104
          10867	 -0.590	 81.021	  0.005	  0.102
          10868	 -0.516	 80.872	  0.005	  0.104
          10869	 -0.390	 81.021	  0.015	  0.101
          10870	 -0.294	 81.021	  0.015	  0.100
          10871	 -0.230	 80.872	  0.019	  0.100
          10872	 -0.168	 80.872	  0.014	  0.099
          10873	 -0.152	 80.574	 -0.003	  0.097
          10874	 -0.162	 80.574	  0.021	  0.095
          10875	 -0.120	 80.277	 -0.006	  0.099
          10876	 -0.104	 80.425	  0.020	  0.095
          10877	 -0.102	 79.979	  0.015	  0.095
          10878	 -0.086	 80.128	  0.019	  0.094
          10879	 -0.082	 79.979	  0.033	  0.094
          10880	 -0.082	 79.979	  0.028	  0.092
          10881	 -0.064	 79.532	  0.020	  0.091
          10882	 -0.056	 79.532	  0.017	  0.092
          10883	 -0.068	 79.234	  0.019	  0.089
          10884	 -0.060	 79.085	 -0.006	  0.088
          10885	 -0.030	 78.787	  0.025	  0.089
          10886	 -0.030	 79.085	  0.018	  0.089
          10887	 -0.008	 78.489	  0.029	  0.088
          10888	 -0.004	 78.340	  0.031	  0.086
          10889	 -0.022	 78.489	  0.023	  0.084
          10890	  0.008	 78.340	  0.013	  0.084
          10891	 -0.002	 78.638	  0.017	  0.081
          10892	  0.024	 78.191	  0.012	  0.081
          10893	 -0.006	 78.340	  0.018	  0.078
          10894	  0.040	 78.043	  0.025	  0.078
          10895	  0.026	 78.191	  0.009	  0.078
          10896	  0.062	 78.340	 -0.006	  0.073
          10897	  0.064	 79.532	  0.022	  0.075
          10898	  0.048	 80.128	  0.000	  0.072
          10899	  0.070	 81.766	  0.009	  0.073
          10900	  0.100	 83.255	  0.039	  0.071
          10901	  0.112	 86.085	  0.004	  0.067
          10902	  0.138	 88.021	  0.033	  0.066
          10903	  0.164	 90.553	  0.018	  0.066
          10904	  0.174	 92.489	  0.024	  0.065
          10905	  0.204	 95.021	  0.024	  0.061
          10906	  0.222	 97.255	  0.019	  0.061
          10907	  0.246	 99.787	  0.019	  0.058
          10908	  0.240	102.617	  0.029	  0.059
          10909	  0.254	105.149	  0.024	  0.056
          10910	  0.276	108.425	  0.021	  0.054
          10911	  0.288	111.404	  0.023	  0.051
          10912	  0.290	114.234	  0.025	  0.049
          10913	  0.320	116.468	  0.021	  0.047
          10914	  0.296	119.745	  0.009	  0.045
          10915	  0.304	121.830	  0.008	  0.042
          10916	  0.288	123.915	  0.018	  0.041
          10917	  0.288	126.000	  0.016	  0.037
          10918	  0.286	127.638	  0.025	  0.037
          10919	  0.262	128.830	  0.020	  0.034
          10920	  0.282	130.468	  0.026	  0.030
          10921	  0.216	131.362	  0.024	  0.024
          10922	  0.228	132.404	  0.033	  0.022
          10923	  0.146	132.255	  0.034	  0.020
          10924	  0.122	132.702	 -0.012	  0.017
          10925	  0.072	132.255	 -0.000	  0.014
          10926	  0.048	131.957	  0.031	  0.014
          10927	  0.002	131.362	  0.023	  0.009
          10928	 -0.038	130.617	  0.054	  0.007
